Type,Buy Amount,Buy Cur.,Sell Amount,Sell Cur.,Fee Amount (optional),Fee Cur. (optional),Exchange (optional),Trade Group (optional),Comment (optional),Date,Tx-ID
"Deposit","0.09998095000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:41:21", "DFI20211206184121_receive"
"Withdrawal","","","0.09998323000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T18:41:21", "DFI20211206184121_sent"
"Deposit","0.09998323000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:38:49", "DFI20211206183849_receive"
"Withdrawal","","","0.09998543000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T18:38:49", "DFI20211206183849_sent"
"Withdrawal","","","3.70000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-06T18:26:42", "1_DFI20211206182642"
"Deposit","3.70000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-06T18:26:42", "2_DFI20211206182642"
"Deposit","0.09998543000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:26:42", "DFI20211206182642_receive"
"Withdrawal","","","0.09998765000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T18:26:42", "DFI20211206182642_sent"
"Trade","2.79103855000000","DFI","9.46568813000000","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T18:00:42", "DFIDUSD20211206180042"
"Withdrawal","","","0.09999000000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T18:00:42", "DFI20211206180042_sent"
"Deposit","0.09998765000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:00:42", "DFI20211206180042_receive"
"Trade","11.81416555","AAPL-DUSD","1.75710139000000","AAPL","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T17:58:12", "1AAPL-DUSD20211206175812"
"Trade","11.81416555","AAPL-DUSD","323.01567119999999","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T17:58:12", "1AAPL-DUSD20211206175812"
"Withdrawal","","","0.09999233000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:58:12", "DFI20211206175812_sent"
"Deposit","0.09999000000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:58:12", "DFI20211206175812_receive"
"Trade","322.49434140000000","DUSD","1.75709862000000","AAPL","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T17:56:29", "DUSDAAPL20211206175629"
"Withdrawal","","","0.09999468000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:56:29", "DFI20211206175629_sent"
"Deposit","0.09999233000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:56:29", "DFI20211206175629_receive"
"Minting","3.50000000000000","AAPL","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T17:51:29", "AAPL20211206175129"
"Deposit","0.09999468000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:51:29", "DFI20211206175129_receive"
"Withdrawal","","","0.09999772000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:51:29", "DFI20211206175129_sent"
"Withdrawal","","","0.00001882000000","DFI","","","DeFiChain Light Wallet","","AccountToUtxos","2021-12-06T17:50:40", "DFI20211206175040_AccountToUtxos"
"Withdrawal","","","0.09998118000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:50:40", "DFI20211206175040_sent"
"Deposit","0.00001882000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:50:40", "DFI20211206175040_receive"
"Deposit","0.09997890000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:50:40", "DFI20211206175040_receive"
"Trade","9.94126423000000","DUSD","0.43299055000000","SLV","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T17:47:49", "DUSDSLV20211206174749"
"Withdrawal","","","0.09998353000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:47:49", "DFI20211206174749_sent"
"Deposit","0.09998118000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:47:49", "DFI20211206174749_receive"
"Withdrawal","","","30.00005073000000","SLV","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T17:43:37", "SLV20211206174337"
"Deposit","0.09998353000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:43:37", "DFI20211206174337_receive"
"Withdrawal","","","0.09998580000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:43:37", "DFI20211206174337_sent"
"Trade","30.07102504","AAPL-DUSD","819.71677791000002","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T17:41:28", "1AAPL-DUSD20211206174128"
"Trade","30.07102504","AAPL-DUSD","4.48585733000000","AAPL","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T17:41:28", "1AAPL-DUSD20211206174128"
"Withdrawal","","","0.09998813000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:41:28", "DFI20211206174128_sent"
"Deposit","0.09998580000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:41:28", "DFI20211206174128_receive"
"Trade","819.70728654000004","DUSD","4.50000000000000","AAPL","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T17:39:43", "DUSDAAPL20211206173943"
"Withdrawal","","","0.09999048000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:39:43", "DFI20211206173943_sent"
"Deposit","0.09998813000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:39:43", "DFI20211206173943_receive"
"Trade","15.19336931000000","SLV","350.03581016999999","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T17:37:36", "SLVDUSD20211206173736"
"Withdrawal","","","0.09999283000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:37:36", "DFI20211206173736_sent"
"Deposit","0.09999048000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:37:36", "DFI20211206173736_receive"
"Trade","15.22970891000000","SLV","36.09287709","SLV-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-06T17:34:36", "1SLV-DUSD20211206173436"
"Trade","350.02778721999999","DUSD","36.09287709","SLV-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-06T17:34:36", "2SLV-DUSD20211206173436"
"Deposit","0.09999283000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:34:36", "DFI20211206173436_receive"
"Withdrawal","","","0.09999468000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:34:36", "DFI20211206173436_sent"
"Minting","9.00000000000000","AAPL","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T17:30:58", "AAPL20211206173058"
"Withdrawal","","","0.09999772000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:30:58", "DFI20211206173058_sent"
"Deposit","0.09999468000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:30:58", "DFI20211206173058_receive"
"Withdrawal","","","0.00002339000000","DFI","","","DeFiChain Light Wallet","","AccountToUtxos","2021-12-06T17:28:41", "DFI20211206172841_AccountToUtxos"
"Deposit","0.09997433000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:28:41", "DFI20211206172841_receive"
"Deposit","0.00002339000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:28:41", "DFI20211206172841_receive"
"Withdrawal","","","0.09997661000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:28:41", "DFI20211206172841_sent"
"Withdrawal","","","17.00000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-06T17:20:25", "1_DFI20211206172025"
"Deposit","17.00000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-06T17:20:25", "2_DFI20211206172025"
"Deposit","0.09997661000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:20:25", "DFI20211206172025_receive"
"Withdrawal","","","0.09997883000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:20:25", "DFI20211206172025_sent"
"Trade","16.18813552000000","DFI","54.98291203000000","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T17:18:30", "DFIDUSD20211206171830"
"Withdrawal","","","0.09998118000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:18:30", "DFI20211206171830_sent"
"Deposit","0.09997883000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:18:30", "DFI20211206171830_receive"
"Trade","54.97605058000000","DUSD","2.59008347000000","PLTR","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T17:16:11", "DUSDPLTR20211206171611"
"Deposit","0.09998118000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:16:11", "DFI20211206171611_receive"
"Withdrawal","","","0.09998353000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:16:11", "DFI20211206171611_sent"
"Withdrawal","","","76.25691359000000","PLTR","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T17:12:20", "PLTR20211206171220"
"Withdrawal","","","0.09998580000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:12:20", "DFI20211206171220_sent"
"Deposit","0.09998353000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:12:20", "DFI20211206171220_receive"
"Trade","39.36571781000000","PLTR","835.77475929000002","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T17:09:57", "PLTRDUSD20211206170957"
"Deposit","0.09998580000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:09:57", "DFI20211206170957_receive"
"Withdrawal","","","0.09998815000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:09:57", "DFI20211206170957_sent"
"Trade","39.47699971000000","PLTR","90.15162666","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-06T17:08:12", "1PLTR-DUSD20211206170812"
"Trade","835.76988543000004","DUSD","90.15162666","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-06T17:08:12", "2PLTR-DUSD20211206170812"
"Deposit","0.09998815000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:08:12", "DFI20211206170812_receive"
"Withdrawal","","","0.09999000000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:08:12", "DFI20211206170812_sent"
"Trade","36.09287709","SLV-DUSD","14.99059238000000","SLV","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T17:02:40", "1SLV-DUSD20211206170240"
"Trade","36.09287709","SLV-DUSD","355.61111790000001","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T17:02:40", "1SLV-DUSD20211206170240"
"Deposit","0.09999000000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:02:40", "DFI20211206170240_receive"
"Withdrawal","","","0.09999233000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:02:40", "DFI20211206170240_sent"
"Trade","355.33955229999998","DUSD","15.00000000000000","SLV","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T17:00:55", "DUSDSLV20211206170055"
"Withdrawal","","","0.09999468000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T17:00:55", "DFI20211206170055_sent"
"Deposit","0.09999233000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T17:00:55", "DFI20211206170055_receive"
"Minting","30.00000000000000","SLV","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T16:57:55", "SLV20211206165755"
"Deposit","0.09999468000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T16:57:55", "DFI20211206165755_receive"
"Withdrawal","","","0.09999772000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T16:57:55", "DFI20211206165755_sent"
"Withdrawal","","","0.00000947000000","DFI","","","DeFiChain Light Wallet","","AccountToUtxos","2021-12-06T16:55:42", "DFI20211206165542_AccountToUtxos"
"Withdrawal","","","0.09999053000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T16:55:42", "DFI20211206165542_sent"
"Deposit","0.00000947000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T16:55:42", "DFI20211206165542_receive"
"Deposit","0.09998825000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T16:55:42", "DFI20211206165542_receive"
"Withdrawal","","","579.00000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-06T16:54:05", "1_DFI20211206165405"
"Deposit","579.00000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-06T16:54:05", "2_DFI20211206165405"
"Deposit","0.09999053000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T16:54:05", "DFI20211206165405_receive"
"Withdrawal","","","0.09999275000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T16:54:05", "DFI20211206165405_sent"
"Trade","578.71376898999995","DFI","0.70983886000000","ETH","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T16:51:41", "DFIETH20211206165141"
"Withdrawal","","","0.09999510000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T16:51:41", "DFI20211206165141_sent"
"Deposit","0.09999275000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T16:51:41", "DFI20211206165141_receive"
"Withdrawal","","","2.66353390000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-06T15:21:36", "1_DFI20211206152136"
"Deposit","2.66353390000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-06T15:21:36", "2_DFI20211206152136"
"Deposit","0.09999510000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T15:21:36", "DFI20211206152136_receive"
"Withdrawal","","","0.09999732000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T15:21:36", "DFI20211206152136_sent"
"Deposit","2.54665101000000","DFI","","","","","DeFiChain Light Wallet","","UtxosToAccount","2021-12-06T15:19:57", "DFI20211206151957_UtxosToAccount"
"Deposit","0.09999732000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T15:19:57", "DFI20211206151957_receive"
"Withdrawal","","","2.64665101000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T15:19:57", "DFI20211206151957_sent"
"Withdrawal","","","2.38132191000000","DFI","","","DeFiChain Light Wallet","","AccountToUtxos","2021-12-06T15:17:35", "DFI20211206151735_AccountToUtxos"
"Deposit","0.26532910000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T15:17:35", "DFI20211206151735_receive"
"Deposit","2.38132191000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T15:17:35", "DFI20211206151735_receive"
"Withdrawal","","","0.26533138000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T15:17:35", "DFI20211206151735_sent"
"Trade","7.212560205","GME-DUSD","1.00034860000000","GME","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T15:13:28", "1GME-DUSD20211206151328"
"Trade","7.212560205","GME-DUSD","209.76952989000000","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T15:13:28", "1GME-DUSD20211206151328"
"Deposit","0.26533138000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T15:13:28", "DFI20211206151328_receive"
"Withdrawal","","","0.26533371000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T15:13:28", "DFI20211206151328_sent"
"Trade","209.72574445000001","DUSD","1.00201989000000","GME","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T15:11:36", "DUSDGME20211206151136"
"Deposit","0.26533371000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T15:11:36", "DFI20211206151136_receive"
"Withdrawal","","","0.26533606000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T15:11:36", "DFI20211206151136_sent"
"Minting","2.00000000000000","GME","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T15:09:34", "GME20211206150934"
"Deposit","0.26533606000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T15:09:34", "DFI20211206150934_receive"
"Withdrawal","","","0.26533833000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T15:09:34", "DFI20211206150934_sent"
"Withdrawal","","","12.04515610000000","PLTR","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T14:18:52", "PLTR20211206141852"
"Deposit","0.26533833000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T14:18:52", "DFI20211206141852_receive"
"Withdrawal","","","0.26534060000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T14:18:52", "DFI20211206141852_sent"
"Trade","12.04147959000000","PLTR","266.95736812000001","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T13:57:52", "PLTRDUSD20211206135752"
"Withdrawal","","","0.26534295000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T13:57:52", "DFI20211206135752_sent"
"Deposit","0.26534060000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T13:57:52", "DFI20211206135752_receive"
"Withdrawal","","","11.69784890000000","PLTR","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T11:17:44", "PLTR20211206111744"
"Deposit","0.26534295000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T11:17:44", "DFI20211206111744_receive"
"Withdrawal","","","0.26534522000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T11:17:44", "DFI20211206111744_sent"
"Trade","11.68292670000000","PLTR","27.601281725","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-06T11:15:06", "1PLTR-DUSD20211206111506"
"Trade","264.71248333000000","DUSD","27.601281725","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-06T11:15:06", "2PLTR-DUSD20211206111506"
"Withdrawal","","","0.26534707000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T11:15:06", "DFI20211206111506_sent"
"Deposit","0.26534522000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T11:15:06", "DFI20211206111506_receive"
"Withdrawal","","","3.00000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-06T11:10:52", "1_DFI20211206111052"
"Deposit","3.00000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-06T11:10:52", "2_DFI20211206111052"
"Withdrawal","","","0.26534929000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T11:10:52", "DFI20211206111052_sent"
"Deposit","0.26534707000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T11:10:52", "DFI20211206111052_receive"
"Withdrawal","","","0.00231167000000","PLTR","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T06:52:58", "PLTR20211206065258"
"Deposit","0.26534929000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:52:58", "DFI20211206065258_receive"
"Withdrawal","","","0.26535156000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:52:58", "DFI20211206065258_sent"
"Trade","0.97455029000000","DUSD","0.00447948000000","GME","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T06:48:26", "DUSDGME20211206064826"
"Deposit","0.26535156000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:48:26", "DFI20211206064826_receive"
"Withdrawal","","","0.26535391000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:48:26", "DFI20211206064826_sent"
"Trade","48.002132605","GME-DUSD","1430.40948139000011","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T06:46:09", "1GME-DUSD20211206064609"
"Trade","48.002132605","GME-DUSD","6.49553480000000","GME","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T06:46:09", "1GME-DUSD20211206064609"
"Deposit","0.26535391000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:46:09", "DFI20211206064609_receive"
"Withdrawal","","","0.26535624000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:46:09", "DFI20211206064609_sent"
"Trade","1423.46542062000003","DUSD","6.50000000000000","GME","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T06:44:14", "DUSDGME20211206064414"
"Withdrawal","","","0.26535859000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:44:14", "DFI20211206064414_sent"
"Deposit","0.26535624000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:44:14", "DFI20211206064414_receive"
"Minting","13.00000000000000","GME","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T06:40:38", "GME20211206064038"
"Deposit","0.26535859000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:40:38", "DFI20211206064038_receive"
"Withdrawal","","","0.26536164000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:40:38", "DFI20211206064038_sent"
"Withdrawal","","","0.16536698000000","DFI","","","DeFiChain Light Wallet","","AccountToUtxos","2021-12-06T06:39:57", "DFI20211206063957_AccountToUtxos"
"Withdrawal","","","0.09999772000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:39:57", "DFI20211206063957_sent"
"Deposit","0.09999466000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:39:57", "DFI20211206063957_receive"
"Deposit","0.16536698000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:39:57", "DFI20211206063957_receive"
"Withdrawal","","","0.00001001000000","DFI","","","DeFiChain Light Wallet","","AccountToUtxos","2021-12-06T06:29:59", "DFI20211206062959_AccountToUtxos"
"Deposit","0.00001001000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:29:59", "DFI20211206062959_receive"
"Deposit","0.09998771000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:29:59", "DFI20211206062959_receive"
"Withdrawal","","","0.09998999000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:29:59", "DFI20211206062959_sent"
"Trade","117.752908385","PLTR-DUSD","1125.51783038000008","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T06:26:59", "1PLTR-DUSD20211206062659"
"Trade","117.752908385","PLTR-DUSD","50.00000000000000","PLTR","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T06:26:59", "1PLTR-DUSD20211206062659"
"Withdrawal","","","0.09999232000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:26:59", "DFI20211206062659_sent"
"Deposit","0.09998999000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:26:59", "DFI20211206062659_receive"
"Trade","1132.45002677000002","DUSD","50.00000000000000","PLTR","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T06:24:35", "DUSDPLTR20211206062435"
"Deposit","0.09999232000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:24:35", "DFI20211206062435_receive"
"Withdrawal","","","0.09999467000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:24:35", "DFI20211206062435_sent"
"Minting","100.00000000000000","PLTR","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T06:23:18", "PLTR20211206062318"
"Deposit","0.09999467000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:23:18", "DFI20211206062318_receive"
"Withdrawal","","","0.09999772000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:23:18", "DFI20211206062318_sent"
"Withdrawal","","","0.00001532000000","DFI","","","DeFiChain Light Wallet","","AccountToUtxos","2021-12-06T06:20:37", "DFI20211206062037_AccountToUtxos"
"Deposit","0.09998240000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:20:37", "DFI20211206062037_receive"
"Deposit","0.00001532000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T06:20:37", "DFI20211206062037_receive"
"Withdrawal","","","0.09998468000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T06:20:37", "DFI20211206062037_sent"
"Mining","12.36100690000000","DFI","","","","","DeFiChain Light Wallet","","Rewards","2021-12-06T00:01:00", "DFI20211206000100_Rewards"
"Mining","2.34041546000000","DUSD","","","","","DeFiChain Light Wallet","","Commission","2021-12-06T00:01:00", "DUSD20211206000100_Commission"
"Mining","0.00745288000000","GME","","","","","DeFiChain Light Wallet","","Commission","2021-12-06T00:01:00", "GME20211206000100_Commission"
"Mining","0.00015683000000","BABA","","","","","DeFiChain Light Wallet","","Commission","2021-12-06T00:01:00", "BABA20211206000100_Commission"
"Mining","0.03236260000000","PLTR","","","","","DeFiChain Light Wallet","","Commission","2021-12-06T00:01:00", "PLTR20211206000100_Commission"
"Mining","0.00130368000000","AAPL","","","","","DeFiChain Light Wallet","","Commission","2021-12-06T00:01:00", "AAPL20211206000100_Commission"
"Mining","0.00055544000000","SLV","","","","","DeFiChain Light Wallet","","Commission","2021-12-06T00:01:00", "SLV20211206000100_Commission"
"Withdrawal","","","0.15381915000000","BTC","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-05T21:25:07", "1_BTC20211205212507"
"Deposit","0.15381915000000","BTC","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-05T21:25:07", "2_BTC20211205212507"
"Deposit","0.09998468000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-05T21:25:07", "DFI20211205212507_receive"
"Withdrawal","","","0.09998690000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-05T21:25:07", "DFI20211205212507_sent"
"Withdrawal","","","1958.00000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-05T21:20:28", "1_DFI20211205212028"
"Deposit","1958.00000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-05T21:20:28", "2_DFI20211205212028"
"Withdrawal","","","0.09998912000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-05T21:20:28", "DFI20211205212028_sent"
"Deposit","0.09998690000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-05T21:20:28", "DFI20211205212028_receive"
"Trade","0.15376105000000","BTC","7.538710965","BTC-DFI","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-05T20:55:22", "1BTC-DFI20211205205522"
